long_threshold,short_threshold,neutral_max,edge_margin,entry_atr_mult,sl_atr_mult,tp_atr_mult,min_hold,max_hold,cooldown,trade_direction,ret,sharpe,sortino,maxdd,n_trades,n_long,n_short,long_ratio,short_ratio,win_rate,median_net,baseline,baseline_ret,baseline_sharpe,skill_ret_delta,skill_sharpe_delta,baseline_trades,baseline_exposure
0.42,0.46,0.5,0.03,0.0,1.0,3.0,12,48,2,both,0.9982942367550003,1.9322495731322635,1.954737642919183,-0.12178097035350907,212,125,87,0.589622641509434,0.41037735849056606,0.3915094339622642,-0.010499999999999966,always_long,1.6371140599114953,2.2243635841592257,-0.638819823156495,-0.2921140110269622,304,0.8617941712204007
0.42,0.46,0.6,0.03,0.0,1.0,3.0,12,48,2,both,0.9982942367550003,1.9322495731322635,1.954737642919183,-0.12178097035350907,212,125,87,0.589622641509434,0.41037735849056606,0.3915094339622642,-0.010499999999999966,always_long,1.6371140599114953,2.2243635841592257,-0.638819823156495,-0.2921140110269622,304,0.8617941712204007
0.42,0.46,0.7,0.03,0.0,1.0,3.0,12,48,2,both,0.9982942367550003,1.9322495731322635,1.954737642919183,-0.12178097035350907,212,125,87,0.589622641509434,0.41037735849056606,0.3915094339622642,-0.010499999999999966,always_long,1.6371140599114953,2.2243635841592257,-0.638819823156495,-0.2921140110269622,304,0.8617941712204007
0.42,0.46,0.4,0.06,0.0,1.0,2.5,6,24,6,both,0.7083158770444737,1.930468059761484,1.6835263503831066,-0.155027820325943,240,134,106,0.5583333333333333,0.44166666666666665,0.4375,-0.0028312504110042927,always_long,0.41182157791349994,0.9846420281207665,0.2964942991309738,0.9458260316407175,387,0.648224043715847
0.42,0.46,0.5,0.06,0.0,1.0,2.5,6,24,6,both,0.7083158770444737,1.930468059761484,1.6835263503831066,-0.155027820325943,240,134,106,0.5583333333333333,0.44166666666666665,0.4375,-0.0028312504110042927,always_long,0.41182157791349994,0.9846420281207665,0.2964942991309738,0.9458260316407175,387,0.648224043715847
0.42,0.46,0.6,0.06,0.0,1.0,2.5,6,24,6,both,0.7083158770444737,1.930468059761484,1.6835263503831066,-0.155027820325943,240,134,106,0.5583333333333333,0.44166666666666665,0.4375,-0.0028312504110042927,always_long,0.41182157791349994,0.9846420281207665,0.2964942991309738,0.9458260316407175,387,0.648224043715847
0.42,0.46,0.7,0.06,0.0,1.0,2.5,6,24,6,both,0.7083158770444737,1.930468059761484,1.6835263503831066,-0.155027820325943,240,134,106,0.5583333333333333,0.44166666666666665,0.4375,-0.0028312504110042927,always_long,0.41182157791349994,0.9846420281207665,0.2964942991309738,0.9458260316407175,387,0.648224043715847
0.46,0.5,0.4,0.03,0.3,1.0,3.0,6,72,2,both,0.7013071544126543,1.9298281646023465,1.702162927654369,-0.14247607247259078,151,93,58,0.6158940397350994,0.3841059602649007,0.36423841059602646,-0.007521063189568725,always_long,1.2798841880294365,2.0986416562510186,-0.5785770336167821,-0.1688134916486721,311,0.8586065573770492
0.46,0.5,0.5,0.03,0.3,1.0,3.0,6,72,2,both,0.7013071544126543,1.9298281646023465,1.702162927654369,-0.14247607247259078,151,93,58,0.6158940397350994,0.3841059602649007,0.36423841059602646,-0.007521063189568725,always_long,1.2798841880294365,2.0986416562510186,-0.5785770336167821,-0.1688134916486721,311,0.8586065573770492
0.46,0.5,0.6,0.03,0.3,1.0,3.0,6,72,2,both,0.7013071544126543,1.9298281646023465,1.702162927654369,-0.14247607247259078,151,93,58,0.6158940397350994,0.3841059602649007,0.36423841059602646,-0.007521063189568725,always_long,1.2798841880294365,2.0986416562510186,-0.5785770336167821,-0.1688134916486721,311,0.8586065573770492
0.46,0.5,0.7,0.03,0.3,1.0,3.0,6,72,2,both,0.7013071544126543,1.9298281646023465,1.702162927654369,-0.14247607247259078,151,93,58,0.6158940397350994,0.3841059602649007,0.36423841059602646,-0.007521063189568725,always_long,1.2798841880294365,2.0986416562510186,-0.5785770336167821,-0.1688134916486721,311,0.8586065573770492
0.46,0.5,0.4,0.06,0.0,1.0,2.5,12,24,2,both,0.7351136594817738,1.9258113191843367,1.5648989479820101,-0.19562780385580977,169,99,70,0.5857988165680473,0.41420118343195267,0.47337278106508873,-0.0004884303895102199,always_long,1.50104233391361,2.1187956926090576,-0.7659286744318363,-0.19298437342472097,398,0.8189890710382514
0.46,0.5,0.5,0.06,0.0,1.0,2.5,12,24,2,both,0.7351136594817738,1.9258113191843367,1.5648989479820101,-0.19562780385580977,169,99,70,0.5857988165680473,0.41420118343195267,0.47337278106508873,-0.0004884303895102199,always_long,1.50104233391361,2.1187956926090576,-0.7659286744318363,-0.19298437342472097,398,0.8189890710382514
0.46,0.5,0.6,0.06,0.0,1.0,2.5,12,24,2,both,0.7351136594817738,1.9258113191843367,1.5648989479820101,-0.19562780385580977,169,99,70,0.5857988165680473,0.41420118343195267,0.47337278106508873,-0.0004884303895102199,always_long,1.50104233391361,2.1187956926090576,-0.7659286744318363,-0.19298437342472097,398,0.8189890710382514
0.46,0.5,0.7,0.06,0.0,1.0,2.5,12,24,2,both,0.7351136594817738,1.9258113191843367,1.5648989479820101,-0.19562780385580977,169,99,70,0.5857988165680473,0.41420118343195267,0.47337278106508873,-0.0004884303895102199,always_long,1.50104233391361,2.1187956926090576,-0.7659286744318363,-0.19298437342472097,398,0.8189890710382514
0.38,0.46,0.4,0.03,0.3,2.0,2.5,6,72,2,both,0.983850792169674,1.9254452135175373,2.0911873569218273,-0.12959939300275491,193,135,58,0.6994818652849741,0.3005181347150259,0.5181347150259067,0.003834573071053078,always_long,0.8735005515147682,1.584094232052975,0.11035024065490573,0.34135098146456233,241,0.8904826958105647
0.38,0.46,0.5,0.03,0.3,2.0,2.5,6,72,2,both,0.983850792169674,1.9254452135175373,2.0911873569218273,-0.12959939300275491,193,135,58,0.6994818652849741,0.3005181347150259,0.5181347150259067,0.003834573071053078,always_long,0.8735005515147682,1.584094232052975,0.11035024065490573,0.34135098146456233,241,0.8904826958105647
0.38,0.46,0.6,0.03,0.3,2.0,2.5,6,72,2,both,0.983850792169674,1.9254452135175373,2.0911873569218273,-0.12959939300275491,193,135,58,0.6994818652849741,0.3005181347150259,0.5181347150259067,0.003834573071053078,always_long,0.8735005515147682,1.584094232052975,0.11035024065490573,0.34135098146456233,241,0.8904826958105647
0.38,0.46,0.7,0.03,0.3,2.0,2.5,6,72,2,both,0.983850792169674,1.9254452135175373,2.0911873569218273,-0.12959939300275491,193,135,58,0.6994818652849741,0.3005181347150259,0.5181347150259067,0.003834573071053078,always_long,0.8735005515147682,1.584094232052975,0.11035024065490573,0.34135098146456233,241,0.8904826958105647
0.42,0.46,0.4,0.1,0.0,2.0,2.5,6,72,2,both,0.8486631593394689,1.921406052386668,1.9243040169703352,-0.1735663439922258,160,78,82,0.4875,0.5125,0.54375,0.00733982053993556,always_long,0.9971647180369625,1.734733857349525,-0.1485015586974936,0.18667219503714305,241,0.8904826958105647
0.42,0.46,0.5,0.1,0.0,2.0,2.5,6,72,2,both,0.8486631593394689,1.921406052386668,1.9243040169703352,-0.1735663439922258,160,78,82,0.4875,0.5125,0.54375,0.00733982053993556,always_long,0.9971647180369625,1.734733857349525,-0.1485015586974936,0.18667219503714305,241,0.8904826958105647
0.42,0.46,0.6,0.1,0.0,2.0,2.5,6,72,2,both,0.8486631593394689,1.921406052386668,1.9243040169703352,-0.1735663439922258,160,78,82,0.4875,0.5125,0.54375,0.00733982053993556,always_long,0.9971647180369625,1.734733857349525,-0.1485015586974936,0.18667219503714305,241,0.8904826958105647
0.42,0.46,0.7,0.1,0.0,2.0,2.5,6,72,2,both,0.8486631593394689,1.921406052386668,1.9243040169703352,-0.1735663439922258,160,78,82,0.4875,0.5125,0.54375,0.00733982053993556,always_long,0.9971647180369625,1.734733857349525,-0.1485015586974936,0.18667219503714305,241,0.8904826958105647
0.46,0.5,0.4,0.03,0.3,1.0,2.0,6,72,2,both,0.6254560325063032,1.9139756281023428,1.5314735656249412,-0.12177383220736662,169,104,65,0.6153846153846154,0.38461538461538464,0.44970414201183434,-0.007521063189568645,always_long,1.1036207478970823,1.9536498473092954,-0.4781647153907791,-0.03967421920695258,393,0.8212659380692168
0.46,0.5,0.5,0.03,0.3,1.0,2.0,6,72,2,both,0.6254560325063032,1.9139756281023428,1.5314735656249412,-0.12177383220736662,169,104,65,0.6153846153846154,0.38461538461538464,0.44970414201183434,-0.007521063189568645,always_long,1.1036207478970823,1.9536498473092954,-0.4781647153907791,-0.03967421920695258,393,0.8212659380692168
0.46,0.5,0.6,0.03,0.3,1.0,2.0,6,72,2,both,0.6254560325063032,1.9139756281023428,1.5314735656249412,-0.12177383220736662,169,104,65,0.6153846153846154,0.38461538461538464,0.44970414201183434,-0.007521063189568645,always_long,1.1036207478970823,1.9536498473092954,-0.4781647153907791,-0.03967421920695258,393,0.8212659380692168
0.46,0.5,0.7,0.03,0.3,1.0,2.0,6,72,2,both,0.6254560325063032,1.9139756281023428,1.5314735656249412,-0.12177383220736662,169,104,65,0.6153846153846154,0.38461538461538464,0.44970414201183434,-0.007521063189568645,always_long,1.1036207478970823,1.9536498473092954,-0.4781647153907791,-0.03967421920695258,393,0.8212659380692168
0.46,0.5,0.4,0.1,0.0,1.0,1.5,6,72,2,both,0.6012255401194264,1.9103631224247781,1.3431959273834266,-0.122440156984124,167,82,85,0.49101796407185627,0.5089820359281437,0.5089820359281437,0.0036533778235483595,always_long,0.7303475033791285,1.3746173100992094,-0.12912196325970204,0.5357458123255687,450,0.7953096539162113
0.46,0.5,0.5,0.1,0.0,1.0,1.5,6,72,2,both,0.6012255401194264,1.9103631224247781,1.3431959273834266,-0.122440156984124,167,82,85,0.49101796407185627,0.5089820359281437,0.5089820359281437,0.0036533778235483595,always_long,0.7303475033791285,1.3746173100992094,-0.12912196325970204,0.5357458123255687,450,0.7953096539162113
0.46,0.5,0.6,0.1,0.0,1.0,1.5,6,72,2,both,0.6012255401194264,1.9103631224247781,1.3431959273834266,-0.122440156984124,167,82,85,0.49101796407185627,0.5089820359281437,0.5089820359281437,0.0036533778235483595,always_long,0.7303475033791285,1.3746173100992094,-0.12912196325970204,0.5357458123255687,450,0.7953096539162113
0.46,0.5,0.7,0.1,0.0,1.0,1.5,6,72,2,both,0.6012255401194264,1.9103631224247781,1.3431959273834266,-0.122440156984124,167,82,85,0.49101796407185627,0.5089820359281437,0.5089820359281437,0.0036533778235483595,always_long,0.7303475033791285,1.3746173100992094,-0.12912196325970204,0.5357458123255687,450,0.7953096539162113
0.38,0.46,0.4,0.06,0.0,1.0,2.5,6,24,6,both,0.7468887369832589,1.9092641476272214,1.7125789736101305,-0.15014958435074383,264,172,92,0.6515151515151515,0.3484848484848485,0.4431818181818182,-0.0037291892761306873,always_long,0.41182157791349994,0.9846420281207665,0.3350671590697589,0.9246221195064549,387,0.648224043715847
0.38,0.46,0.5,0.06,0.0,1.0,2.5,6,24,6,both,0.7468887369832589,1.9092641476272214,1.7125789736101305,-0.15014958435074383,264,172,92,0.6515151515151515,0.3484848484848485,0.4431818181818182,-0.0037291892761306873,always_long,0.41182157791349994,0.9846420281207665,0.3350671590697589,0.9246221195064549,387,0.648224043715847
0.38,0.46,0.6,0.06,0.0,1.0,2.5,6,24,6,both,0.7468887369832589,1.9092641476272214,1.7125789736101305,-0.15014958435074383,264,172,92,0.6515151515151515,0.3484848484848485,0.4431818181818182,-0.0037291892761306873,always_long,0.41182157791349994,0.9846420281207665,0.3350671590697589,0.9246221195064549,387,0.648224043715847
0.38,0.46,0.7,0.06,0.0,1.0,2.5,6,24,6,both,0.7468887369832589,1.9092641476272214,1.7125789736101305,-0.15014958435074383,264,172,92,0.6515151515151515,0.3484848484848485,0.4431818181818182,-0.0037291892761306873,always_long,0.41182157791349994,0.9846420281207665,0.3350671590697589,0.9246221195064549,387,0.648224043715847
0.46,0.5,0.4,0.03,0.0,1.0,2.5,6,72,6,both,0.6251675199726225,1.9079845559583537,1.473860979798124,-0.11091704683561876,134,82,52,0.6119402985074627,0.3880597014925373,0.39552238805970147,-0.010499999999999975,always_long,0.5743496866303417,1.2866022939993602,0.05081783334228085,0.6213822619589935,299,0.7283697632058288
0.46,0.5,0.5,0.03,0.0,1.0,2.5,6,72,6,both,0.6251675199726225,1.9079845559583537,1.473860979798124,-0.11091704683561876,134,82,52,0.6119402985074627,0.3880597014925373,0.39552238805970147,-0.010499999999999975,always_long,0.5743496866303417,1.2866022939993602,0.05081783334228085,0.6213822619589935,299,0.7283697632058288
0.46,0.5,0.6,0.03,0.0,1.0,2.5,6,72,6,both,0.6251675199726225,1.9079845559583537,1.473860979798124,-0.11091704683561876,134,82,52,0.6119402985074627,0.3880597014925373,0.39552238805970147,-0.010499999999999975,always_long,0.5743496866303417,1.2866022939993602,0.05081783334228085,0.6213822619589935,299,0.7283697632058288
0.46,0.5,0.7,0.03,0.0,1.0,2.5,6,72,6,both,0.6251675199726225,1.9079845559583537,1.473860979798124,-0.11091704683561876,134,82,52,0.6119402985074627,0.3880597014925373,0.39552238805970147,-0.010499999999999975,always_long,0.5743496866303417,1.2866022939993602,0.05081783334228085,0.6213822619589935,299,0.7283697632058288
0.38,0.38,0.5,0.03,0.0,1.5,2.5,12,48,2,both,1.1521751443351205,1.9078692258593262,2.1687083040484954,-0.21780137129438526,246,123,123,0.5,0.5,0.5,7.84745281453429e-05,always_long,0.7577418698625076,1.3054499578701728,0.3944332744726129,0.6024192679891534,292,0.8672586520947176
0.38,0.38,0.6,0.03,0.0,1.5,2.5,12,48,2,both,1.1521751443351205,1.9078692258593262,2.1687083040484954,-0.21780137129438526,246,123,123,0.5,0.5,0.5,7.84745281453429e-05,always_long,0.7577418698625076,1.3054499578701728,0.3944332744726129,0.6024192679891534,292,0.8672586520947176
0.38,0.38,0.7,0.03,0.0,1.5,2.5,12,48,2,both,1.1521751443351205,1.9078692258593262,2.1687083040484954,-0.21780137129438526,246,123,123,0.5,0.5,0.5,7.84745281453429e-05,always_long,0.7577418698625076,1.3054499578701728,0.3944332744726129,0.6024192679891534,292,0.8672586520947176
0.46,0.5,0.4,0.03,0.3,1.0,2.0,6,48,2,both,0.6133035427725535,1.905418890122318,1.5146021770265785,-0.15888991081558212,174,108,66,0.6206896551724138,0.3793103448275862,0.47126436781609193,-0.007521063189568633,always_long,1.375113639390237,2.2637900211938096,-0.7618100966176835,-0.35837113107149166,420,0.8089708561020036
0.46,0.5,0.5,0.03,0.3,1.0,2.0,6,48,2,both,0.6133035427725535,1.905418890122318,1.5146021770265785,-0.15888991081558212,174,108,66,0.6206896551724138,0.3793103448275862,0.47126436781609193,-0.007521063189568633,always_long,1.375113639390237,2.2637900211938096,-0.7618100966176835,-0.35837113107149166,420,0.8089708561020036
0.46,0.5,0.6,0.03,0.3,1.0,2.0,6,48,2,both,0.6133035427725535,1.905418890122318,1.5146021770265785,-0.15888991081558212,174,108,66,0.6206896551724138,0.3793103448275862,0.47126436781609193,-0.007521063189568633,always_long,1.375113639390237,2.2637900211938096,-0.7618100966176835,-0.35837113107149166,420,0.8089708561020036
0.46,0.5,0.7,0.03,0.3,1.0,2.0,6,48,2,both,0.6133035427725535,1.905418890122318,1.5146021770265785,-0.15888991081558212,174,108,66,0.6206896551724138,0.3793103448275862,0.47126436781609193,-0.007521063189568633,always_long,1.375113639390237,2.2637900211938096,-0.7618100966176835,-0.35837113107149166,420,0.8089708561020036
0.46,0.5,0.4,0.03,0.0,1.0,3.0,12,48,2,both,0.7253293905884453,1.9051757599382795,1.6233293705422098,-0.22551280329661547,144,88,56,0.6111111111111112,0.3888888888888889,0.4027777777777778,-0.010499999999999968,always_long,1.6371140599114953,2.2243635841592257,-0.91178466932305,-0.31918782422094627,304,0.8617941712204007
0.46,0.5,0.5,0.03,0.0,1.0,3.0,12,48,2,both,0.7253293905884453,1.9051757599382795,1.6233293705422098,-0.22551280329661547,144,88,56,0.6111111111111112,0.3888888888888889,0.4027777777777778,-0.010499999999999968,always_long,1.6371140599114953,2.2243635841592257,-0.91178466932305,-0.31918782422094627,304,0.8617941712204007
0.46,0.5,0.6,0.03,0.0,1.0,3.0,12,48,2,both,0.7253293905884453,1.9051757599382795,1.6233293705422098,-0.22551280329661547,144,88,56,0.6111111111111112,0.3888888888888889,0.4027777777777778,-0.010499999999999968,always_long,1.6371140599114953,2.2243635841592257,-0.91178466932305,-0.31918782422094627,304,0.8617941712204007
0.46,0.5,0.7,0.03,0.0,1.0,3.0,12,48,2,both,0.7253293905884453,1.9051757599382795,1.6233293705422098,-0.22551280329661547,144,88,56,0.6111111111111112,0.3888888888888889,0.4027777777777778,-0.010499999999999968,always_long,1.6371140599114953,2.2243635841592257,-0.91178466932305,-0.31918782422094627,304,0.8617941712204007
0.42,0.5,0.4,0.03,0.3,1.0,3.0,6,24,6,both,0.7172442324116499,1.9017994833606386,1.4953196969041271,-0.1508056712981029,213,164,49,0.7699530516431925,0.2300469483568075,0.45539906103286387,-0.0037908478985512277,always_long,0.415221134456111,0.9916986691119866,0.30202309795553894,0.9101008142486521,378,0.6564207650273224
0.42,0.5,0.5,0.03,0.3,1.0,3.0,6,24,6,both,0.7172442324116499,1.9017994833606386,1.4953196969041271,-0.1508056712981029,213,164,49,0.7699530516431925,0.2300469483568075,0.45539906103286387,-0.0037908478985512277,always_long,0.415221134456111,0.9916986691119866,0.30202309795553894,0.9101008142486521,378,0.6564207650273224
0.42,0.5,0.6,0.03,0.3,1.0,3.0,6,24,6,both,0.7172442324116499,1.9017994833606386,1.4953196969041271,-0.1508056712981029,213,164,49,0.7699530516431925,0.2300469483568075,0.45539906103286387,-0.0037908478985512277,always_long,0.415221134456111,0.9916986691119866,0.30202309795553894,0.9101008142486521,378,0.6564207650273224
0.42,0.5,0.7,0.03,0.3,1.0,3.0,6,24,6,both,0.7172442324116499,1.9017994833606386,1.4953196969041271,-0.1508056712981029,213,164,49,0.7699530516431925,0.2300469483568075,0.45539906103286387,-0.0037908478985512277,always_long,0.415221134456111,0.9916986691119866,0.30202309795553894,0.9101008142486521,378,0.6564207650273224
0.42,0.5,0.4,0.03,0.0,1.0,3.0,12,72,6,both,0.9117659865045751,1.899799939997172,1.6380399714708607,-0.15689313756142936,161,123,38,0.7639751552795031,0.2360248447204969,0.38509316770186336,-0.010499999999999976,always_long,0.7139414132471702,1.3276473422666897,0.19782457325740488,0.5721525977304822,238,0.7839253187613844
0.42,0.5,0.5,0.03,0.0,1.0,3.0,12,72,6,both,0.9117659865045751,1.899799939997172,1.6380399714708607,-0.15689313756142936,161,123,38,0.7639751552795031,0.2360248447204969,0.38509316770186336,-0.010499999999999976,always_long,0.7139414132471702,1.3276473422666897,0.19782457325740488,0.5721525977304822,238,0.7839253187613844
0.42,0.5,0.6,0.03,0.0,1.0,3.0,12,72,6,both,0.9117659865045751,1.899799939997172,1.6380399714708607,-0.15689313756142936,161,123,38,0.7639751552795031,0.2360248447204969,0.38509316770186336,-0.010499999999999976,always_long,0.7139414132471702,1.3276473422666897,0.19782457325740488,0.5721525977304822,238,0.7839253187613844
0.42,0.5,0.7,0.03,0.0,1.0,3.0,12,72,6,both,0.9117659865045751,1.899799939997172,1.6380399714708607,-0.15689313756142936,161,123,38,0.7639751552795031,0.2360248447204969,0.38509316770186336,-0.010499999999999976,always_long,0.7139414132471702,1.3276473422666897,0.19782457325740488,0.5721525977304822,238,0.7839253187613844
0.42,0.42,0.4,0.03,0.0,1.0,3.0,12,48,2,both,1.0818792835467477,1.8995471669319628,2.000283853003115,-0.12268678105690167,228,106,122,0.4649122807017544,0.5350877192982456,0.39473684210526316,-0.010499999999999987,always_long,1.6371140599114953,2.2243635841592257,-0.5552347763647476,-0.32481641722726295,304,0.8617941712204007
0.42,0.42,0.5,0.03,0.0,1.0,3.0,12,48,2,both,1.0818792835467477,1.8995471669319628,2.000283853003115,-0.12268678105690167,228,106,122,0.4649122807017544,0.5350877192982456,0.39473684210526316,-0.010499999999999987,always_long,1.6371140599114953,2.2243635841592257,-0.5552347763647476,-0.32481641722726295,304,0.8617941712204007
0.42,0.42,0.6,0.03,0.0,1.0,3.0,12,48,2,both,1.0818792835467477,1.8995471669319628,2.000283853003115,-0.12268678105690167,228,106,122,0.4649122807017544,0.5350877192982456,0.39473684210526316,-0.010499999999999987,always_long,1.6371140599114953,2.2243635841592257,-0.5552347763647476,-0.32481641722726295,304,0.8617941712204007
0.42,0.42,0.7,0.03,0.0,1.0,3.0,12,48,2,both,1.0818792835467477,1.8995471669319628,2.000283853003115,-0.12268678105690167,228,106,122,0.4649122807017544,0.5350877192982456,0.39473684210526316,-0.010499999999999987,always_long,1.6371140599114953,2.2243635841592257,-0.5552347763647476,-0.32481641722726295,304,0.8617941712204007
0.42,0.46,0.4,0.03,0.0,1.0,2.5,6,48,6,both,0.774638494371692,1.8937144767584924,1.7045011853524061,-0.14643764136195614,209,120,89,0.5741626794258373,0.4258373205741627,0.40669856459330145,-0.010499999999999975,always_long,0.7976304844291755,1.6559624172739404,-0.022991990057483536,0.23775205948455191,325,0.7046903460837887
0.42,0.46,0.5,0.03,0.0,1.0,2.5,6,48,6,both,0.774638494371692,1.8937144767584924,1.7045011853524061,-0.14643764136195614,209,120,89,0.5741626794258373,0.4258373205741627,0.40669856459330145,-0.010499999999999975,always_long,0.7976304844291755,1.6559624172739404,-0.022991990057483536,0.23775205948455191,325,0.7046903460837887
0.42,0.46,0.6,0.03,0.0,1.0,2.5,6,48,6,both,0.774638494371692,1.8937144767584924,1.7045011853524061,-0.14643764136195614,209,120,89,0.5741626794258373,0.4258373205741627,0.40669856459330145,-0.010499999999999975,always_long,0.7976304844291755,1.6559624172739404,-0.022991990057483536,0.23775205948455191,325,0.7046903460837887
0.42,0.46,0.7,0.03,0.0,1.0,2.5,6,48,6,both,0.774638494371692,1.8937144767584924,1.7045011853524061,-0.14643764136195614,209,120,89,0.5741626794258373,0.4258373205741627,0.40669856459330145,-0.010499999999999975,always_long,0.7976304844291755,1.6559624172739404,-0.022991990057483536,0.23775205948455191,325,0.7046903460837887
0.46,0.5,0.4,0.1,0.0,1.0,2.0,6,72,2,both,0.615408691286611,1.890127622399822,1.4338413639223682,-0.10861686642746486,159,80,79,0.5031446540880503,0.4968553459119497,0.44025157232704404,-0.010499999999999962,always_long,1.642626226077132,2.497809118998148,-1.027217534790521,-0.6076814965983259,393,0.8212659380692168
0.46,0.5,0.5,0.1,0.0,1.0,2.0,6,72,2,both,0.615408691286611,1.890127622399822,1.4338413639223682,-0.10861686642746486,159,80,79,0.5031446540880503,0.4968553459119497,0.44025157232704404,-0.010499999999999962,always_long,1.642626226077132,2.497809118998148,-1.027217534790521,-0.6076814965983259,393,0.8212659380692168
0.46,0.5,0.6,0.1,0.0,1.0,2.0,6,72,2,both,0.615408691286611,1.890127622399822,1.4338413639223682,-0.10861686642746486,159,80,79,0.5031446540880503,0.4968553459119497,0.44025157232704404,-0.010499999999999962,always_long,1.642626226077132,2.497809118998148,-1.027217534790521,-0.6076814965983259,393,0.8212659380692168
0.46,0.5,0.7,0.1,0.0,1.0,2.0,6,72,2,both,0.615408691286611,1.890127622399822,1.4338413639223682,-0.10861686642746486,159,80,79,0.5031446540880503,0.4968553459119497,0.44025157232704404,-0.010499999999999962,always_long,1.642626226077132,2.497809118998148,-1.027217534790521,-0.6076814965983259,393,0.8212659380692168
0.5,0.5,0.4,0.1,0.0,1.0,2.5,6,24,2,both,0.5228775626755287,1.8896005529072255,1.3267926212029533,-0.1652874619602127,138,50,88,0.36231884057971014,0.6376811594202898,0.4492753623188406,-0.0013970858737306603,always_long,1.6527629186745663,2.561749466903944,-1.1298853559990376,-0.6721489139967183,455,0.7930327868852459
0.5,0.5,0.5,0.1,0.0,1.0,2.5,6,24,2,both,0.5228775626755287,1.8896005529072255,1.3267926212029533,-0.1652874619602127,138,50,88,0.36231884057971014,0.6376811594202898,0.4492753623188406,-0.0013970858737306603,always_long,1.6527629186745663,2.561749466903944,-1.1298853559990376,-0.6721489139967183,455,0.7930327868852459
0.5,0.5,0.6,0.1,0.0,1.0,2.5,6,24,2,both,0.5228775626755287,1.8896005529072255,1.3267926212029533,-0.1652874619602127,138,50,88,0.36231884057971014,0.6376811594202898,0.4492753623188406,-0.0013970858737306603,always_long,1.6527629186745663,2.561749466903944,-1.1298853559990376,-0.6721489139967183,455,0.7930327868852459
0.5,0.5,0.7,0.1,0.0,1.0,2.5,6,24,2,both,0.5228775626755287,1.8896005529072255,1.3267926212029533,-0.1652874619602127,138,50,88,0.36231884057971014,0.6376811594202898,0.4492753623188406,-0.0013970858737306603,always_long,1.6527629186745663,2.561749466903944,-1.1298853559990376,-0.6721489139967183,455,0.7930327868852459
0.42,0.46,0.4,0.1,0.3,2.0,3.0,6,72,2,both,0.8584095597646846,1.8881848548643583,1.9566831780809186,-0.18134231398549364,154,76,78,0.4935064935064935,0.5064935064935064,0.512987012987013,0.004096382063196928,always_long,1.2620938690816281,2.0111578201167593,-0.40368430931694355,-0.12297296525240098,224,0.898224043715847
